id,host_id,host_neighbourhood,host_listings_count,host_total_listings_count,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews_ltm,review_scores_rating,instant_bookable,reviews_per_month
35086181,117141107,Haight-Ashbury,43,43,Haight Ashbury,Shared room in hostel,Shared room,1,,5 shared baths,1,1,$116.00 ,1,25,0,4.58,t,0.38
35091842,117141107,Haight-Ashbury,43,43,Haight Ashbury,Shared room in hostel,Shared room,1,,5 shared baths,1,1,$100.00 ,1,25,0,4.87,t,0.47
35091972,117141107,Haight-Ashbury,43,43,Haight Ashbury,Shared room in hostel,Shared room,1,,5 shared baths,1,1,$100.00 ,1,25,0,4.88,t,0.75
35092431,117141107,Haight-Ashbury,43,43,Haight Ashbury,Shared room in hostel,Shared room,1,,6 shared baths,1,1,$116.00 ,1,25,0,5,t,0.22
35093206,117141107,Haight-Ashbury,43,43,Haight Ashbury,Shared room in hostel,Shared room,1,,6 shared baths,1,1,$104.00 ,1,25,0,4.56,t,0.28
35116393,29133762,Crocker Amazon,0,0,Crocker Amazon,Entire rental unit,Entire home/apt,4,,1 bath,1,1,$101.00 ,30,30,0,,f,
35124154,14856706,SoMa,1,1,South of Market,Entire rental unit,Entire home/apt,4,,1 bath,1,2,$125.00 ,60,90,0,,t,
35125616,239442090,Crocker Amazon,7,7,Outer Mission,Entire guest suite,Entire home/apt,4,,1 bath,2,2,$184.00 ,2,30,4,4.78,f,0.73
35132748,38209715,Bernal Heights,3,3,Bernal Heights,Private room in residential home,Private room,7,,2 baths,2,5,$203.00 ,2,10,4,5,f,0.4
35160958,72766486,Potrero Hill,2,2,Potrero Hill,Entire rental unit,Entire home/apt,4,,1 bath,1,2,$125.00 ,30,120,0,3.5,f,0.07
35179918,264923809,Oceanview,1,1,Ocean View,Entire residential home,Entire home/apt,4,,1 bath,3,2,$150.00 ,30,60,0,,t,
35190654,6169845,The Castro,1,1,Castro/Upper Market,Entire condominium (condo),Entire home/apt,7,,1.5 baths,3,5,$233.00 ,30,1125,1,5,f,0.13
35197157,408300,Bayview,93,93,Bayview,Private room in rental unit,Private room,1,,1 bath,1,1,$55.00 ,30,90,0,,f,
35198742,260673420,,2,2,Western Addition,Private room in rental unit,Private room,1,,1 shared bath,1,1,$90.00 ,30,180,0,,t,
35236735,24192194,Bayview,1,1,Bayview,Private room in residential home,Private room,1,,1 shared bath,1,1,$55.00 ,30,90,0,,t,
35264190,23255336,Pacific Heights,1,1,Pacific Heights,Entire condominium (condo),Entire home/apt,3,,2 baths,2,2,$230.00 ,90,121,0,,t,
35285751,4430421,Noe Valley,92,92,Mission,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$118.00 ,30,150,2,5,f,0.32
35286195,6093410,Lower Haight,3,3,Western Addition,Private room in residential home,Private room,1,,1 shared bath,1,1,$58.00 ,1,30,8,4.88,f,1.2
35286441,50247302,Mission District,2,2,Mission,Entire residential home,Entire home/apt,4,,1.5 baths,2,2,$500.00 ,2,14,0,5,t,0.37
35291911,236978,Mission District,5,5,Mission,Entire condominium (condo),Entire home/apt,4,,2 baths,2,2,$325.00 ,3,30,25,4.9,t,2.61
35294298,56507890,Noe Valley,0,0,Noe Valley,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$131.00 ,5,31,14,5,f,2.17
35308634,25116424,Inner Sunset,2,2,Inner Sunset,Entire residential home,Entire home/apt,10,,3 baths,5,6,"$2,500.00 ",2,90,4,5,t,0.31
35312287,265841303,Outer Sunset,1,1,Outer Sunset,Entire residential home,Entire home/apt,8,,1.5 baths,3,6,$353.00 ,3,1125,46,4.81,t,3.26
35336292,15008705,Golden Gate Park,1,1,Haight Ashbury,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$125.00 ,30,90,0,,f,
35343196,2523102,Outer Sunset,1,1,Outer Sunset,Entire residential home,Entire home/apt,6,,2 baths,3,4,$350.00 ,28,28,14,4.91,f,1.13
35351379,170026,Richmond District,0,0,Inner Richmond,Entire residential home,Entire home/apt,6,,3.5 baths,3,6,$750.00 ,5,60,6,5,f,0.3
35355371,266184542,Noe Valley,0,0,Bernal Heights,Entire guest suite,Entire home/apt,2,,1 bath,1,2,$124.00 ,30,90,5,4.89,t,0.3
35372313,25116424,Inner Sunset,2,2,Inner Sunset,Entire villa,Entire home/apt,10,,3 baths,4,5,"$3,000.00 ",2,60,4,4.5,t,0.34
35387067,101516029,Redwood City,4,4,Visitacion Valley,Private room in residential home,Private room,5,,1 private bath,2,3,$160.00 ,2,1125,16,4.74,t,1.73
35389043,2381532,Lower Haight,1,1,Haight Ashbury,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$185.00 ,30,84,6,5,f,0.34
35392349,16022933,Excelsior,2,2,Excelsior,Private room in residential home,Private room,2,,1 private bath,1,1,$50.00 ,30,1125,1,5,f,0.09
35421342,167530,Nob Hill,1,1,Nob Hill,Entire rental unit,Entire home/apt,2,,1 bath,,1,$125.00 ,60,300,3,5,t,0.39
35429693,12845290,The Castro,1,1,Castro/Upper Market,Private room in rental unit,Private room,2,,1 shared bath,1,1,$140.00 ,3,7,0,5,t,0.35
35454361,8145777,Bernal Heights,11,11,South of Market,Entire rental unit,Entire home/apt,3,,1 bath,1,2,$130.00 ,30,365,4,5,f,0.65
35466895,1867205,Nob Hill,1,1,Nob Hill,Entire rental unit,Entire home/apt,4,,1.5 baths,2,2,$375.00 ,30,1125,2,5,t,1.71
35472694,123692704,Crocker Amazon,1,1,Crocker Amazon,Entire rental unit,Entire home/apt,10,,2 baths,3,6,$170.00 ,30,1125,85,4.83,f,7.97
35473335,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,,1,$172.00 ,30,1125,1,5,t,0.21
35473369,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,,1,$177.00 ,30,1125,0,,t,
35478472,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,4,,2 baths,2,2,$262.00 ,30,1125,0,,t,
35493661,266321575,Tenderloin,5,5,Downtown/Civic Center,Room in boutique hotel,Hotel room,2,,1 private bath,1,1,$139.00 ,1,28,5,4.29,t,0.62
35493829,266321575,Tenderloin,5,5,Downtown/Civic Center,Room in boutique hotel,Hotel room,2,,1 private bath,1,1,$143.00 ,1,28,7,4.5,t,0.39
35493951,102523118,Downtown,11,11,Downtown/Civic Center,Shared room in hostel,Shared room,1,,0 shared baths,1,1,$46.00 ,1,1125,21,4.61,t,4.38
35494116,102523118,Downtown,11,11,Nob Hill,Shared room in hostel,Shared room,1,,1 shared bath,1,1,$44.00 ,1,1125,13,4.73,t,3.79
35494162,102523118,Downtown,11,11,Downtown/Civic Center,Shared room in hostel,Shared room,1,,0 shared baths,1,1,$48.00 ,1,1125,5,4.73,t,2.75
35494221,102523118,Downtown,11,11,Downtown/Civic Center,Shared room in hostel,Shared room,1,,0 shared baths,1,1,$46.00 ,1,1125,6,4.53,t,1.84
35494267,102523118,Downtown,11,11,Downtown/Civic Center,Room in hostel,Hotel room,2,,0 shared baths,1,1,$98.00 ,1,1125,48,4.55,t,3.93
35494371,102523118,Downtown,11,11,Downtown/Civic Center,Room in hostel,Hotel room,2,,1 private bath,1,1,$174.00 ,1,1125,1,4.57,t,0.24
35494419,102523118,Downtown,11,11,Downtown/Civic Center,Room in hostel,Hotel room,4,,1 private bath,1,2,$263.00 ,1,1125,19,4.44,t,1.23
35496627,267057544,Mission District,0,0,Mission,Entire condominium (condo),Entire home/apt,6,,1 bath,2,2,$225.00 ,2,30,0,4.67,f,0.11
35512958,263477055,Richmond District,1,1,Outer Richmond,Entire guest suite,Entire home/apt,2,,1 bath,,1,$125.00 ,2,15,49,4.81,f,3.27
35516989,64145873,,1,1,Twin Peaks,Entire guest suite,Entire home/apt,2,,1 bath,,1,$135.00 ,1,1125,81,4.83,t,6.33
35517909,267215281,SoMa,1,1,Downtown/Civic Center,Entire rental unit,Entire home/apt,2,,1 bath,,2,$186.00 ,30,45,0,,f,
35543186,46519368,Nob Hill,11,11,Chinatown,Private room in condominium (condo),Private room,1,,1 shared bath,1,1,$60.00 ,30,1125,2,5,f,0.1
35548372,157183838,,11,11,West of Twin Peaks,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$70.00 ,30,1125,1,4,f,0.3
35610445,48005494,Sunnyvale,1106,1106,Russian Hill,Entire serviced apartment,Entire home/apt,6,,2 baths,3,3,$286.00 ,30,1125,2,5,t,0.38
35634854,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,,1,$185.00 ,30,1125,0,,t,
35634903,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$218.00 ,30,1125,0,5,t,0.04
35642179,265029065,Chinatown,3,3,Financial District,Room in boutique hotel,Hotel room,2,,1 private bath,1,1,$90.00 ,1,27,295,4.17,t,18.09
35642877,265029065,Chinatown,3,3,Chinatown,Room in boutique hotel,Hotel room,2,,1 private bath,1,2,$91.00 ,1,27,16,4.05,t,0.76
35643330,265029065,Chinatown,3,3,Financial District,Room in boutique hotel,Hotel room,2,,1 private bath,1,1,$121.00 ,1,27,4,4.63,t,0.35
35644591,152911942,Ingleside,1,1,Ocean View,Private room in residential home,Private room,2,,1 shared bath,1,1,$35.00 ,30,1125,0,5,t,0.03
35646279,66762479,Oceanview,1,1,Ocean View,Private room in residential home,Private room,2,,1 private bath,1,1,$200.00 ,2,20,0,5,f,0.84
35649259,48005494,Sunnyvale,1106,1106,South of Market,Entire serviced apartment,Entire home/apt,2,,1 bath,,,$150.00 ,30,1125,2,5,t,0.32
35649320,48005494,Sunnyvale,1106,1106,South of Market,Entire serviced apartment,Entire home/apt,2,,1 bath,,,$123.00 ,30,1125,0,,t,
35649755,48005494,Sunnyvale,1106,1106,South of Market,Entire serviced apartment,Entire home/apt,2,,1 bath,,,$135.00 ,30,1125,1,3.67,t,0.16
35650979,268202713,Telegraph Hill,0,0,North Beach,Entire condominium (condo),Entire home/apt,5,,2 baths,2,2,$300.00 ,30,30,0,,f,
35651959,267895362,Nob Hill,75,75,Nob Hill,Private room in residential home,Private room,2,,5 shared baths,1,1,$50.00 ,365,1125,0,5,f,0.03
35652385,267895362,Nob Hill,75,75,Nob Hill,Private room in residential home,Private room,1,,5 shared baths,1,1,$47.00 ,365,1125,1,4.75,f,0.14
35655138,267895362,Nob Hill,75,75,Western Addition,Private room in residential home,Private room,2,,5 shared baths,1,1,$50.00 ,365,1125,0,4,f,0.07
35655221,267895362,Nob Hill,75,75,Mission,Private room in residential home,Private room,1,,5 shared baths,1,1,$47.00 ,365,1125,2,2,f,0.1
35674827,417711,Lower Haight,0,0,Western Addition,Private room in residential home,Private room,2,,1 shared bath,1,1,$99.00 ,1,29,0,4.9,f,0.65
35685982,267895362,Nob Hill,75,75,Nob Hill,Private room in residential home,Private room,2,,5 shared baths,1,1,$50.00 ,365,1125,0,,f,
35691437,103884979,SoMa,11,11,South of Market,Room in boutique hotel,Hotel room,1,,4 baths,1,1,$65.00 ,3,75,26,4.5,t,1.43
35713376,68432368,Inner Sunset,5,5,Inner Sunset,Private room in residential home,Private room,2,,1 bath,1,1,$57.00 ,30,90,3,4.75,f,0.2
35713580,4430421,Noe Valley,92,92,Downtown/Civic Center,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$110.00 ,30,150,0,5,f,0.03
35718179,6985248,Bernal Heights,0,0,Bernal Heights,Entire residential home,Entire home/apt,4,,2 baths,2,3,$350.00 ,3,1125,0,5,f,0.04
35719561,234826715,The Castro,3,3,Castro/Upper Market,Entire rental unit,Entire home/apt,7,,2 baths,3,5,$210.00 ,30,180,4,5,f,0.18
35773104,218088604,Outer Sunset,3,3,Outer Sunset,Private room in residential home,Private room,3,,1 shared bath,1,1,$59.00 ,1,27,60,4.86,t,5.16
35773458,218088604,Outer Sunset,3,3,Outer Sunset,Private room in residential home,Private room,3,,1 shared bath,1,1,$59.00 ,1,27,87,4.91,t,6.97
35782434,267901434,Western Addition/NOPA,10,10,Western Addition,Room in boutique hotel,Private room,2,,1 private bath,1,1,$166.00 ,1,1125,6,4.45,t,1.15
35782679,267901434,Western Addition/NOPA,10,10,Nob Hill,Room in boutique hotel,Private room,2,,1 private bath,1,1,$208.00 ,1,1125,0,,t,
35782746,267901434,Western Addition/NOPA,10,10,Nob Hill,Room in boutique hotel,Private room,2,,1 private bath,1,1,$174.00 ,1,1125,12,4.47,t,0.91
35782803,267901434,Western Addition/NOPA,10,10,Nob Hill,Room in boutique hotel,Private room,2,,1 private bath,1,1,$193.00 ,1,1125,0,,t,
35783085,267901434,Western Addition/NOPA,10,10,Nob Hill,Room in boutique hotel,Private room,2,,1 private bath,1,1,$193.00 ,1,1125,1,5,t,0.15
35783140,267901434,Western Addition/NOPA,10,10,Nob Hill,Room in boutique hotel,Private room,2,,1 private bath,1,1,$233.00 ,1,1125,1,5,t,0.14
35783466,267901434,Western Addition/NOPA,10,10,Nob Hill,Room in boutique hotel,Private room,2,,1 private bath,1,1,$208.00 ,1,1125,1,5,t,0.23
35783618,267901434,Western Addition/NOPA,10,10,Nob Hill,Room in boutique hotel,Private room,2,,1 private bath,1,1,$227.00 ,1,1125,0,,t,
35783674,267901434,Western Addition/NOPA,10,10,Nob Hill,Room in boutique hotel,Private room,2,,1 private bath,1,1,$218.00 ,1,1125,4,4.5,t,0.37
35783730,267901434,Western Addition/NOPA,10,10,Nob Hill,Room in boutique hotel,Private room,2,,1 private bath,1,1,$403.00 ,1,1125,0,,t,
35806612,417711,Lower Haight,0,0,Western Addition,Private room in residential home,Private room,2,,1 shared bath,1,1,$115.00 ,2,29,0,5,f,0.39
35809668,172278627,Richmond District,4,4,Outer Richmond,Private room in townhouse,Private room,2,,1 private bath,1,1,$84.00 ,1,30,15,4.83,t,1.91
35826414,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$245.00 ,30,1125,0,5,t,0.04
35831509,70722023,Chinatown,141,141,Downtown/Civic Center,Entire serviced apartment,Entire home/apt,3,,1 bath,,1,$99.00 ,1,7,18,4.9,t,0.88
35831992,70722023,Chinatown,141,141,Downtown/Civic Center,Entire serviced apartment,Entire home/apt,4,,1 bath,,1,$99.00 ,2,7,0,5,t,0.07
35832211,2464884,Mission District,1,1,Mission,Entire loft,Entire home/apt,4,,2 baths,1,2,$200.00 ,30,180,0,5,f,0.07
35835707,241073168,Japantown,2,2,Western Addition,Entire residential home,Entire home/apt,4,,1 bath,2,3,$423.00 ,1,50,0,5,f,0.46
35835827,268186698,Union Square,1,1,Financial District,Room in boutique hotel,Private room,2,,2 baths,1,1,"$9,999.00 ",1,28,0,,t,
35836829,268186698,Union Square,1,1,Chinatown,Room in boutique hotel,Private room,2,,1 private bath,1,2,"$9,999.00 ",1,28,0,,t,
35837003,268186698,Union Square,1,1,Chinatown,Room in boutique hotel,Private room,2,,1 private bath,1,1,"$9,999.00 ",1,28,0,,t,
35837171,268186698,Union Square,1,1,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 private bath,1,1,"$9,999.00 ",1,28,0,,t,
35837255,22154111,Parkside,2,2,Parkside,Entire residential home,Entire home/apt,8,,2 baths,3,4,$225.00 ,30,60,0,,t,
35843505,12150667,Mission District,1,1,Mission,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$250.00 ,3,1125,1,4.6,f,0.16
35845746,137211962,Inner Sunset,8,8,Inner Sunset,Private room in rental unit,Private room,1,,1 shared bath,1,1,$37.00 ,30,1125,0,5,t,0.03
35848747,7521684,Noe Valley,1,1,Noe Valley,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$171.00 ,5,1125,0,4.96,f,0.9
35863484,107434423,Cambridge,2433,2433,Downtown/Civic Center,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$204.00 ,30,1125,0,,t,
35874111,269828471,Cole Valley,0,0,Haight Ashbury,Private room in residential home,Private room,4,,1 shared bath,2,3,$130.00 ,2,7,71,4.9,t,5.18
35899798,16921283,The Castro,2,2,Castro/Upper Market,Entire townhouse,Entire home/apt,6,,4.5 baths,2,2,"$2,195.00 ",7,60,0,,f,
35916856,267895362,Nob Hill,75,75,Nob Hill,Private room in residential home,Private room,2,,5 shared baths,1,1,$50.00 ,365,1125,0,5,f,0.07
35917031,267895362,Nob Hill,75,75,Nob Hill,Private room in residential home,Private room,1,,5 shared baths,1,1,$47.00 ,365,1125,0,,f,
35917078,267895362,Nob Hill,75,75,Nob Hill,Private room in residential home,Private room,1,,5 shared baths,1,1,$47.00 ,365,1125,0,,f,
35917405,269663896,Outer Sunset,2,2,Outer Sunset,Entire guest suite,Entire home/apt,6,,2 baths,2,4,$143.00 ,2,28,61,4.8,f,3.65
35938695,270319103,Mission District,0,0,Noe Valley,Entire rental unit,Entire home/apt,4,,1.5 baths,2,3,$190.00 ,30,350,3,5,f,0.31
35944209,103884979,SoMa,11,11,South of Market,Room in boutique hotel,Hotel room,2,,4 shared baths,1,1,$63.00 ,1,30,45,4.36,f,1.78
35944237,209815290,Inner Sunset,0,0,Inner Sunset,Entire guest suite,Entire home/apt,4,,1 bath,2,3,$144.00 ,3,1125,23,4.94,f,1.7
35944593,127625873,Western Addition/NOPA,0,0,Western Addition,Private room in townhouse,Private room,2,,1 shared bath,1,1,$59.00 ,30,90,0,5,f,0.08
35952064,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$188.00 ,30,1125,0,5,t,0.05
36001435,265485766,Mission District,1,1,Mission,Private room in rental unit,Private room,2,,1 shared bath,1,1,$110.00 ,1,90,0,4.92,f,1.18
36002747,269577587,Downtown,2,2,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 private bath,1,1,$635.00 ,1,1125,0,5,t,0.24
36002932,269577587,Downtown,2,2,Nob Hill,Room in boutique hotel,Private room,2,,1 private bath,1,2,$635.00 ,1,1125,0,4.5,t,0.24
36005275,45822891,Bayview,5,5,Bayview,Private room in residential home,Private room,2,,1 shared bath,1,1,$45.00 ,1,1125,23,4.18,f,1.65
36007807,27154461,SoMa,2,2,South of Market,Private room in condominium (condo),Private room,1,,1 private bath,1,1,$166.00 ,2,1125,15,4.86,f,1.23
36024356,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$239.00 ,30,1125,0,,t,
36029332,23573644,Bernal Heights,0,0,Bernal Heights,Entire guest suite,Entire home/apt,6,,1 bath,2,2,$235.00 ,2,90,62,4.98,f,4.6
36036473,267895362,Nob Hill,75,75,Nob Hill,Private room in residential home,Private room,2,,5 shared baths,1,1,$50.00 ,365,1125,0,5,f,0.03
36041860,6782071,Lower Haight,8,8,Western Addition,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$98.00 ,30,90,6,5,f,0.35
36054521,140872749,Western Addition/NOPA,10,10,Western Addition,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$116.00 ,30,1125,4,4.8,f,0.34
36067613,21337159,Mission District,0,0,Mission,Entire rental unit,Entire home/apt,1,,1 bath,1,1,$97.00 ,30,1125,1,4,f,0.13
36078299,248954799,Visitacion Valley,0,0,Visitacion Valley,Private room in residential home,Private room,2,,1 private bath,1,1,$58.00 ,2,29,26,4.91,f,2.46
36079270,248954799,Visitacion Valley,0,0,Visitacion Valley,Private room in residential home,Private room,4,,1 private bath,1,2,$68.00 ,2,29,31,4.91,f,2.58
36082731,271446479,Twin Peaks,1,1,Twin Peaks,Entire residential home,Entire home/apt,6,,1 bath,3,5,$280.00 ,2,28,19,4.79,f,1.11
36083245,2360400,Bernal Heights,0,0,Bernal Heights,Entire residential home,Entire home/apt,4,,1.5 baths,2,2,$225.00 ,30,45,0,,f,
36087821,271474803,Mission District,0,0,Mission,Entire rental unit,Entire home/apt,3,,1 bath,,1,$133.00 ,30,30,0,,t,
36107520,270080833,Union Square,0,0,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 private bath,1,1,$189.00 ,1,28,1,5,t,0.15
36108708,270080833,Union Square,0,0,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 private bath,1,1,$209.00 ,1,28,0,,t,
36116529,70722023,Chinatown,141,141,Downtown/Civic Center,Entire serviced apartment,Entire home/apt,4,,1 bath,,1,$99.00 ,2,7,0,5,t,0.04
36116560,12176788,North Beach,24,24,North Beach,Shared room in residential home,Shared room,1,,2.5 shared baths,1,4,$30.00 ,30,1125,0,5,t,0.07
36136157,271698124,Bayview,0,0,Bayview,Entire place,Entire home/apt,2,,1 bath,1,1,$175.00 ,3,21,5,5,f,0.9
36140875,103884979,SoMa,11,11,South of Market,Private room in serviced apartment,Private room,2,,3 shared baths,1,2,$68.00 ,3,30,2,3.88,t,0.55
36145583,271864698,Richmond District,1,1,Inner Richmond,Private room in rental unit,Private room,1,,1 shared bath,1,1,$50.00 ,30,35,0,,f,
36147990,269581043,SoMa,0,0,South of Market,Room in hotel,Private room,2,,1 private bath,1,1,$669.00 ,1,1125,0,3.82,t,0.44
36148137,269581043,SoMa,0,0,South of Market,Room in hotel,Private room,2,,1 private bath,1,2,$669.00 ,1,1125,0,4.4,t,0.42
36148199,269581043,SoMa,0,0,South of Market,Room in hotel,Private room,2,,1 private bath,1,1,$669.00 ,1,1125,0,4.5,t,0.24
36153778,267895362,Nob Hill,75,75,Nob Hill,Private room in residential home,Private room,2,,5 baths,1,1,$50.00 ,365,1125,0,,f,
36177146,272084446,Mission District,0,0,Mission,Entire loft,Entire home/apt,3,,1.5 baths,1,1,$350.00 ,2,1125,0,5,t,0.42
36179298,4203404,Inner Sunset,2,2,Inner Sunset,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$125.00 ,30,1125,3,4.96,f,0.85
36184443,74332804,SoMa,0,0,South of Market,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$195.00 ,30,356,0,5,t,0.1
36184755,27005632,Miraloma,0,0,West of Twin Peaks,Entire residential home,Entire home/apt,6,,2 baths,3,3,$425.00 ,4,28,0,,f,
36184844,45553959,Richmond District,11,11,Outer Richmond,Private room in rental unit,Private room,1,,1 private bath,1,1,$55.00 ,30,1125,1,5,f,0.14
36199714,9080666,Ingleside,20,20,Ocean View,Entire condominium (condo),Entire home/apt,4,,1 bath,2,2,$94.00 ,60,1125,0,,f,
36201151,270119323,Downtown,8,8,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 private bath,1,1,$171.00 ,1,28,0,4.2,t,0.26
36201321,270119323,Downtown,8,8,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 private bath,1,1,$171.00 ,1,28,0,5,t,0.06
36201396,270119323,Downtown,8,8,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 shared bath,1,1,$181.00 ,1,28,0,5,t,0.12
36201584,270119323,Downtown,8,8,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 private bath,1,1,$141.00 ,1,28,0,4.71,t,0.28
36201662,270119323,Downtown,8,8,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 private bath,1,1,$141.00 ,1,28,0,5,t,0.05
36201746,270119323,Downtown,8,8,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 private bath,1,1,$146.00 ,1,28,0,4.74,t,1.07
36201827,270119323,Downtown,8,8,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 private bath,1,1,$146.00 ,1,28,0,4.8,t,0.56
36201896,270119323,Downtown,8,8,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 private bath,1,1,$146.00 ,1,28,1,4.6,t,4.92
36203342,45822891,Bayview,5,5,Bayview,Private room in residential home,Private room,2,,1 shared bath,1,1,$48.00 ,1,1125,7,4.19,f,1.39
36205230,159753287,Outer Sunset,4,4,Outer Sunset,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$195.00 ,2,28,64,4.84,t,5.1
36237325,4150590,Pacific Heights,10,10,Marina,Entire condominium (condo),Entire home/apt,2,,1 bath,,,$120.00 ,30,180,1,5,f,0.12
36279985,9026224,Bernal Heights,4,4,Bernal Heights,Private room in rental unit,Private room,1,,1 shared bath,1,1,$58.00 ,75,150,0,,f,
36301897,8662511,SoMa,1,1,South of Market,Entire condominium (condo),Entire home/apt,4,,1 bath,1,2,$250.00 ,30,365,0,,t,
